locus_tag,gene_name,product,gene_category,contig,start,end,strand,role,ko_id,ko_name,ko_substrate,brite_leaf,tcdb_id,tcdb_name,substrate_call,resolution_level,organic_or_inorganic,substrate_source,substrate_confidence,substrate_evidence,substrate_options,sources
EZ55_01513,,TonB-dependent receptor plug domain-containing protein,Inorganic ion transport,NZ_OX359237.1,1682151,1684715,+,,kegg.orthology:K02014,TC.FEV.OM; iron complex outermembrane recepter protein,,Pores ion channels [TC:1],tcdb:1.B.14,The Outer Membrane Receptor (OMR) Family,iron/siderophore,specific_compound,inorganic,kegg_ko_keyword,inferred,TC.FEV.OM; iron complex outermembrane recepter protein,,brite;tcdb;func
EZ55_01519,alsT,alanine/glycine:cation symporter family protein,Amino acid metabolism,NZ_OX359237.1,1688258,1689664,-,,kegg.orthology:K03310,"TC.AGCS; alanine or glycine:cation symporter, AGCS family",,,tcdb:2.A.25,The Alanine or Glycine:Cation Symporter (AGCS) Family,glycine,specific_compound,organic,kegg_ko_keyword,inferred,"TC.AGCS; alanine or glycine:cation symporter, AGCS family",,kegg;tcdb;func
EZ55_01552,fnt,formate/nitrite transporter family protein,Inorganic ion transport,NZ_OX359237.1,1714456,1715304,-,,kegg.orthology:K06212,focA; formate transporter,formate,Pores ion channels [TC:1],tcdb:1.A.16.1.1,1.A.16.1.1,nitrite,specific_compound,inorganic,product,inferred,formate/nitrite transporter family protein,,brite;kegg;tcdb;func
EZ55_01565,gltP,dicarboxylate/amino acid:cation symporter,Intracellular trafficking,NZ_OX359237.1,1729327,1730586,-,,,,,,,,amino acid,broad_class,organic,product,inferred,dicarboxylate/amino acid:cation symporter,,func
EZ55_01570,crr,PTS sugar transporter subunit IIA,Carbohydrate metabolism,NZ_OX359237.1,1733444,1733944,-,,kegg.orthology:K02777,crr; sugar PTS system EIIA component [EC:2.7.1.-],,Glucose-specific II component,tcdb:4.A.1.1.1,4.A.1.1.1,sugar,broad_class,organic,kegg_ko_keyword,inferred,crr; sugar PTS system EIIA component [EC:2.7.1.-],,brite;tcdb;func
EZ55_01582,czcA,efflux RND transporter permease subunit,Defense mechanisms,NZ_OX359237.1,1746163,1749210,-,PERM,kegg.orthology:K18138,"acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump",,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.6.2,2.A.6.2,unresolved,unresolved,,,none,"acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump",,brite;kegg;tcdb;func
EZ55_01583,ttgA,efflux RND transporter periplasmic adaptor subunit,Cell wall and membrane,NZ_OX359237.1,1749214,1750347,-,,,,,,,,unresolved,unresolved,,,none,efflux RND transporter periplasmic adaptor subunit,,func
EZ55_01584,kefC,monovalent cation:proton antiporter-2 (CPA2) family protein,Inorganic ion transport,NZ_OX359237.1,1750626,1752551,-,,kegg.orthology:K03455,"KEA1_2_3, kefB, kefC; K+:H+ antiporter",,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.37.1.1,2.A.37.1.1,unresolved,unresolved,,,none,"KEA1_2_3, kefB, kefC; K+:H+ antiporter",,brite;kegg;tcdb;func
EZ55_01585,ywrO,NAD(P)H-dependent oxidoreductase,Unknown,NZ_OX359237.1,1752553,1753203,-,,kegg.orthology:K11748,kefG; glutathione-regulated potassium-efflux system ancillary protein KefG,,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.37.1.2,2.A.37.1.2,unresolved,unresolved,,,none,kefG; glutathione-regulated potassium-efflux system ancillary protein KefG,,brite;kegg;tcdb
EZ55_01595,uraH,hydroxyisourate hydrolase,Unknown,NZ_OX359237.1,1763083,1763409,-,,kegg.orthology:K07127,"uraH, pucM, hiuH; 5-hydroxyisourate hydrolase [EC:3.5.2.17]",,Others,tcdb:9.B.35.1.2,9.B.35.1.2,unresolved,unresolved,,,none,"uraH, pucM, hiuH; 5-hydroxyisourate hydrolase [EC:3.5.2.17]",,brite;tcdb
EZ55_01602,yjcD,NCS2 family permease,Unknown,NZ_OX359237.1,1770785,1772116,-,PERM,kegg.orthology:K06901,"pbuG, azgA, ghxP, ghxQ, adeQ; adenine/guanine/hypoxanthine permease",adenine/guanine/hypoxanthine,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.1.40,2.A.1.40,adenine/guanine/hypoxanthine,multi_substrate,organic,kegg_ko,confident,"pbuG, azgA, ghxP, ghxQ, adeQ; adenine/guanine/hypoxanthine permease",adenine; guanine; hypoxanthine,brite;kegg;tcdb;func
EZ55_01608,,purine nucleoside permease,Nucleotide metabolism,NZ_OX359237.1,1779500,1780636,-,PERM,,,,,,,nucleoside,narrow_class,organic,product,inferred,purine nucleoside permease,,func
EZ55_01609,,TonB-dependent siderophore receptor,Inorganic ion transport,NZ_OX359237.1,1780768,1783203,-,,kegg.orthology:K02014,TC.FEV.OM; iron complex outermembrane recepter protein,,Pores ion channels [TC:1],tcdb:1.B.14,The Outer Membrane Receptor (OMR) Family,iron/siderophore,specific_compound,inorganic,kegg_ko_keyword,inferred,TC.FEV.OM; iron complex outermembrane recepter protein,,brite;tcdb;func
EZ55_01610,xanQ,uracil-xanthine permease family protein,Nucleotide metabolism,NZ_OX359237.1,1783445,1785022,-,PERM,kegg.orthology:K03458,"TC.NCS2; nucleobase:cation symporter-2, NCS2 family",,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.40.4.2,2.A.40.4.2,unresolved,unresolved,,,none,"TC.NCS2; nucleobase:cation symporter-2, NCS2 family",,brite;kegg;tcdb;func
EZ55_01615,,sulfite exporter TauE/SafE family protein,Unknown,NZ_OX359237.1,1789638,1790456,-,,,,,,,,unresolved,unresolved,,,none,sulfite exporter TauE/SafE family protein,,func
EZ55_01621,,mechanosensitive ion channel family protein,Cell wall and membrane,NZ_OX359237.1,1796421,1797671,+,,,,,,,,unresolved,unresolved,,,none,mechanosensitive ion channel family protein,,func
EZ55_01632,,outer membrane beta-barrel protein,Unknown,NZ_OX359237.1,1808336,1809541,+,,kegg.orthology:K20920,vpsM; polysaccharide biosynthesis protein VpsM,,Pores ion channels [TC:1],tcdb:1.B.66.3.1,1.B.66.3.1,unresolved,unresolved,,,none,vpsM; polysaccharide biosynthesis protein VpsM,,brite;tcdb;func
EZ55_01633,gumB,polysaccharide biosynthesis/export family protein,Cell wall and membrane,NZ_OX359237.1,1809553,1810086,+,,kegg.orthology:K20988,vpsN; polysaccharide biosynthesis/export protein VpsN,,Pores ion channels [TC:1],tcdb:1.B.18,The Outer Membrane Auxiliary (OMA) Protein Family,unresolved,unresolved,,,none,vpsN; polysaccharide biosynthesis/export protein VpsN,,brite;tcdb
EZ55_01634,,GumC family protein,Cell cycle and division,NZ_OX359237.1,1810111,1812327,+,,kegg.orthology:K16554,"exoP, vpsO; polysaccharide biosynthesis transport protein [EC:2.7.10.3]",polysaccharide biosynthesis,Accessory factors involved in transport [TC:8],tcdb:8.A.3.1,8.A.3.1,saccharide,broad_class,organic,kegg_ko,confident,"exoP, vpsO; polysaccharide biosynthesis transport protein [EC:2.7.10.3]",,brite;tcdb
EZ55_01673,lolC,FtsX-like permease family protein,Cell wall and membrane,NZ_OX359237.1,1857985,1859379,+,PERM,kegg.orthology:K09808,lolC_E_F; lipoprotein-releasing system permease protein,lipoprotein-releasing system,Lipoprotein-releasing transporter,tcdb:3.A.1.125,3.A.1.125,unresolved,unresolved,,,none,lolC_E_F; lipoprotein-releasing system permease protein,,brite;kegg;tcdb;func
EZ55_01676,,energy-coupling factor ABC transporter permease,Unknown,NZ_OX359237.1,1860843,1861484,-,PERM,,,,,,,unresolved,unresolved,,,none,energy-coupling factor ABC transporter permease,,func
EZ55_01684,,spinster family MFS transporter,Carbohydrate metabolism,NZ_OX359237.1,1868032,1869354,+,,,,,,,,sugar,broad_class,organic,function_description,inferred,Sugar (and other) transporter,,func
EZ55_01688,,MFS transporter,Amino acid metabolism,NZ_OX359237.1,1872968,1874122,+,,,,,,,,unresolved,unresolved,,,none,MFS transporter,,func
EZ55_01706,,TonB-dependent receptor,Inorganic ion transport,NZ_OX359237.1,1899861,1902566,-,,,,,,,,unresolved,unresolved,,,none,TonB-dependent receptor,,func
EZ55_01709,,Na+/H+ antiporter NhaC family protein,Energy production,NZ_OX359237.1,1905604,1906935,+,,,,,,,,unresolved,unresolved,,,none,Na+/H+ antiporter NhaC family protein,,func
EZ55_01723,lolD,lipoprotein-releasing ABC transporter ATP-binding protein LolD,Defense mechanisms,NZ_OX359237.1,1920131,1920841,+,ATP,kegg.orthology:K09810,lolD; lipoprotein-releasing system ATP-binding protein [EC:7.6.2.-],,Lipoprotein-releasing transporter,tcdb:3.A.1.125,3.A.1.125,unresolved,unresolved,,,none,lolD; lipoprotein-releasing system ATP-binding protein [EC:7.6.2.-],,brite;tcdb;func
EZ55_01724,lolE,lipoprotein-releasing ABC transporter permease subunit,Cell wall and membrane,NZ_OX359237.1,1920828,1922054,+,PERM,kegg.orthology:K09808,lolC_E_F; lipoprotein-releasing system permease protein,lipoprotein-releasing system,Lipoprotein-releasing transporter,tcdb:3.A.1.125,3.A.1.125,unresolved,unresolved,,,none,lolC_E_F; lipoprotein-releasing system permease protein,,brite;kegg;tcdb;func
EZ55_01726,gltT,dicarboxylate/amino acid:cation symporter,Intracellular trafficking,NZ_OX359237.1,1923858,1925204,-,,kegg.orthology:K03309,"TC.DAACS; dicarboxylate/amino acid:cation (Na+ or H+) symporter, DAACS family",,,tcdb:2.A.23,The Dicarboxylate/Amino Acid:Cation (Na+ or H+) Symporter (DAACS) Family,amino acid,broad_class,organic,kegg_ko_keyword,inferred,"TC.DAACS; dicarboxylate/amino acid:cation (Na+ or H+) symporter, DAACS family",,kegg;tcdb;func
EZ55_01737,,glutathione S-transferase family protein,Post-translational modification,NZ_OX359237.1,1940290,1940967,-,,kegg.orthology:K00799,"GST, gst; glutathione S-transferase [EC:2.5.1.18]",,Pores ion channels [TC:1],tcdb:1.A.12.2.2,1.A.12.2.2,unresolved,unresolved,,,none,"GST, gst; glutathione S-transferase [EC:2.5.1.18]",,brite;tcdb
EZ55_01780,,purine-cytosine permease family protein,Nucleotide metabolism,NZ_OX359237.1,1987265,1988980,+,PERM,kegg.orthology:K03457,"TC.NCS1; nucleobase:cation symporter-1, NCS1 family",,,tcdb:2.A.39,The Nucleobase:Cation Symporter-1 (NCS1) Family,unresolved,unresolved,,,none,"TC.NCS1; nucleobase:cation symporter-1, NCS1 family",,kegg;tcdb;func
EZ55_01783,,Fur family transcriptional regulator,Inorganic ion transport,NZ_OX359237.1,1991413,1991865,+,,kegg.orthology:K09823,"zur; Fur family transcriptional regulator, zinc uptake regulator",,,,,iron/siderophore,specific_compound,inorganic,function_description,inferred,Ferric uptake regulator family,,kegg;func
EZ55_01790,ecnAB,entericidin A/B family lipoprotein,Unknown,NZ_OX359237.1,2001420,2001584,-,,kegg.orthology:K16348,ecnB; entericidin B,,Others,tcdb:9.B.13.1.1,9.B.13.1.1,unresolved,unresolved,,,none,ecnB; entericidin B,,brite;tcdb
EZ55_01791,,mechanosensitive ion channel family protein,Cell wall and membrane,NZ_OX359237.1,2001602,2002588,-,,,,,,,,unresolved,unresolved,,,none,mechanosensitive ion channel family protein,,func
EZ55_01792,,TonB-dependent receptor plug domain-containing protein,Inorganic ion transport,NZ_OX359237.1,2003010,2005715,+,,,,,,,,unresolved,unresolved,,,none,TonB-dependent receptor plug domain-containing protein,,func
EZ55_01816,,TonB-dependent siderophore receptor,Inorganic ion transport,NZ_OX359237.1,2034395,2036557,+,,kegg.orthology:K02014,TC.FEV.OM; iron complex outermembrane recepter protein,,Pores ion channels [TC:1],tcdb:1.B.14,The Outer Membrane Receptor (OMR) Family,iron/siderophore,specific_compound,inorganic,kegg_ko_keyword,inferred,TC.FEV.OM; iron complex outermembrane recepter protein,,brite;tcdb;func
EZ55_01826,,TonB-dependent receptor,Inorganic ion transport,NZ_OX359237.1,2046973,2049312,+,,,,,,,,unresolved,unresolved,,,none,TonB-dependent receptor,,func
EZ55_01829,ynjB,ABC transporter substrate-binding protein,Unknown,NZ_OX359237.1,2052463,2053806,+,SBP,kegg.orthology:K05777,ynjB; putative thiamine transport system substrate-binding protein,putative thiamine,Putative thiamine transporter,,,unresolved,unresolved,,,none,ynjB; putative thiamine transport system substrate-binding protein,,brite;kegg;func
EZ55_01830,ynjC,ABC transporter permease,Inorganic ion transport,NZ_OX359237.1,2053806,2055605,+,PERM,kegg.orthology:K05778,ynjC; putative thiamine transport system permease protein,putative thiamine,Putative thiamine transporter,,,unresolved,unresolved,,,none,ynjC; putative thiamine transport system permease protein,,brite;kegg;func
EZ55_01831,ynjD,ATP-binding cassette domain-containing protein,Unknown,NZ_OX359237.1,2055660,2056289,+,ATP,kegg.orthology:K05779,ynjD; putative thiamine transport system ATP-binding protein,putative thiamine,Putative thiamine transporter,,,unresolved,unresolved,,,none,ynjD; putative thiamine transport system ATP-binding protein,,brite;kegg;func
EZ55_01843,,NAD(P)H-dependent oxidoreductase,Unknown,NZ_OX359237.1,2066539,2067510,+,,kegg.orthology:K11748,kefG; glutathione-regulated potassium-efflux system ancillary protein KefG,,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.37.1.2,2.A.37.1.2,unresolved,unresolved,,,none,kefG; glutathione-regulated potassium-efflux system ancillary protein KefG,,brite;kegg;tcdb
EZ55_01848,,TonB-dependent siderophore receptor,Inorganic ion transport,NZ_OX359237.1,2072272,2074467,-,,kegg.orthology:K02014,TC.FEV.OM; iron complex outermembrane recepter protein,,Pores ion channels [TC:1],tcdb:1.B.14,The Outer Membrane Receptor (OMR) Family,iron/siderophore,specific_compound,inorganic,kegg_ko_keyword,inferred,TC.FEV.OM; iron complex outermembrane recepter protein,,brite;tcdb;func
EZ55_01849,,DUF3526 domain-containing protein,Unknown,NZ_OX359237.1,2074457,2075767,-,PERM,kegg.orthology:K01992,ABC-2.P; ABC-2 type transport system permease protein,ABC-2 type,ABC-2 type transporter,tcdb:3.A.1,The ATP-binding Cassette (ABC) Superfamily,unresolved,unresolved,,,none,ABC-2.P; ABC-2 type transport system permease protein,,brite;kegg;tcdb
EZ55_01850,,ABC transporter permease,Unknown,NZ_OX359237.1,2075764,2077206,-,PERM,kegg.orthology:K01992,ABC-2.P; ABC-2 type transport system permease protein,ABC-2 type,ABC-2 type transporter,tcdb:3.A.1,The ATP-binding Cassette (ABC) Superfamily,unresolved,unresolved,,,none,ABC-2.P; ABC-2 type transport system permease protein,,brite;kegg;tcdb;func
EZ55_01851,drrA,ABC transporter ATP-binding protein,Defense mechanisms,NZ_OX359237.1,2077203,2077925,-,ATP,kegg.orthology:K01990,ABC-2.A; ABC-2 type transport system ATP-binding protein,ABC-2 type,ABC-2 type transporter,tcdb:3.A.1,The ATP-binding Cassette (ABC) Superfamily,unresolved,unresolved,,,none,ABC-2.A; ABC-2 type transport system ATP-binding protein,,brite;kegg;tcdb;func
EZ55_01858,betT,BCCT family transporter,Cell wall and membrane,NZ_OX359237.1,2082110,2084080,-,,kegg.orthology:K02168,"betT, betS; choline/glycine/proline betaine transport protein",choline/glycine/proline betaine,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.15.1.3,2.A.15.1.3,choline/glycine/proline betaine,multi_substrate,organic,kegg_ko,confident,"betT, betS; choline/glycine/proline betaine transport protein",choline; glycine; proline betaine,brite;tcdb;func
EZ55_01859,,TonB-dependent receptor,Coenzyme metabolism,NZ_OX359237.1,2084401,2087112,+,,,,,,,,unresolved,unresolved,,,none,TonB-dependent receptor,,func
EZ55_01905,lptE,LPS-assembly lipoprotein LptE,Cell wall and membrane,NZ_OX359237.1,2133734,2134270,-,,kegg.orthology:K03643,"lptE, rlpB; LPS-assembly lipoprotein",,Pores ion channels [TC:1],tcdb:1.B.42.1,1.B.42.1,unresolved,unresolved,,,none,"lptE, rlpB; LPS-assembly lipoprotein",,brite;tcdb
EZ55_01918,secG,preprotein translocase subunit SecG,Intracellular trafficking,NZ_OX359237.1,2150137,2150550,+,,kegg.orthology:K03075,secG; preprotein translocase subunit SecG,,,tcdb:3.A.5.1,3.A.5.1,unresolved,unresolved,,,none,secG; preprotein translocase subunit SecG,,kegg;tcdb
EZ55_01930,putP,sodium/proline symporter PutP,Amino acid metabolism,NZ_OX359237.1,2162433,2163947,+,,kegg.orthology:K03307,"TC.SSS; solute:Na+ symporter, SSS family",,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.21.2,2.A.21.2,proline,specific_compound,organic,product,inferred,sodium/proline symporter PutP,,brite;kegg;tcdb;func
EZ55_01933,,mechanosensitive ion channel family protein,Cell wall and membrane,NZ_OX359237.1,2166448,2167398,+,,,,,,,,unresolved,unresolved,,,none,mechanosensitive ion channel family protein,,func
EZ55_01966,yhjX,OFA family MFS transporter,Inorganic ion transport,NZ_OX359237.1,2191299,2193014,+,PERM,,,,,,,unresolved,unresolved,,,none,OFA family MFS transporter,,func
EZ55_01969,,energy transducer TonB,Intracellular trafficking,NZ_OX359237.1,2194561,2195253,+,,kegg.orthology:K03832,tonB; periplasmic protein TonB,,Electrochemical potential-driven transporters [TC:2],tcdb:2.C.1.1,2.C.1.1,unresolved,unresolved,,,none,tonB; periplasmic protein TonB,,brite;kegg;tcdb;func
EZ55_01975,cysZ,sulfate transporter CysZ,Amino acid metabolism,NZ_OX359237.1,2199788,2200525,-,,kegg.orthology:K06203,cysZ; CysZ protein,,,,,sulfate,specific_compound,inorganic,product,inferred,sulfate transporter CysZ,,func
EZ55_01980,comA,DNA internalization-related competence protein ComEC/Rec2,Unknown,NZ_OX359237.1,2209216,2211810,+,,kegg.orthology:K02238,comEC; competence protein ComEC,,,tcdb:3.A.11.1,3.A.11.1,unresolved,unresolved,,,none,comEC; competence protein ComEC,,tcdb
EZ55_01981,msbA,lipid A export permease/ATP-binding protein MsbA,Defense mechanisms,NZ_OX359237.1,2212018,2213766,+,ATP,kegg.orthology:K11085,"msbA; ATP-binding cassette, subfamily B, bacterial MsbA [EC:7.5.2.6]",,ABCB-BAC subgroup,tcdb:3.A.1.106,3.A.1.106,lipid,broad_class,organic,product,inferred,lipid A export permease/ATP-binding protein MsbA,,brite;tcdb;func
EZ55_01986,,substrate-binding periplasmic protein,Amino acid metabolism,NZ_OX359237.1,2216706,2217518,-,SBP,kegg.orthology:K02030,ABC.PA.S; polar amino acid transport system substrate-binding protein,polar amino acid,Putative polar amino acid transporter,tcdb:3.A.1.3,3.A.1.3,polar amino acid,narrow_class,organic,kegg_ko,confident,ABC.PA.S; polar amino acid transport system substrate-binding protein,glutamate; aspartate; glutamine; arginine,brite;kegg;tcdb
EZ55_02006,,TonB-dependent receptor,Inorganic ion transport,NZ_OX359237.1,2238735,2241596,+,,kegg.orthology:K02014,TC.FEV.OM; iron complex outermembrane recepter protein,,Pores ion channels [TC:1],tcdb:1.B.14,The Outer Membrane Receptor (OMR) Family,iron/siderophore,specific_compound,inorganic,kegg_ko_keyword,inferred,TC.FEV.OM; iron complex outermembrane recepter protein,,brite;tcdb;func
EZ55_02008,,TonB-dependent receptor,Coenzyme metabolism,NZ_OX359237.1,2243538,2246597,+,,,,,,,,unresolved,unresolved,,,none,TonB-dependent receptor,,func
EZ55_02015,,MFS transporter,Carbohydrate metabolism,NZ_OX359237.1,2258521,2260002,+,PERM,kegg.orthology:K16211,"malY, malT; maltose/moltooligosaccharide transporter",maltose/moltooligosaccharide,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.2.6,2.A.2.6,maltose/moltooligosaccharide,multi_substrate,organic,kegg_ko,confident,"malY, malT; maltose/moltooligosaccharide transporter",maltose; moltooligosaccharide,brite;kegg;tcdb;func
EZ55_02088,,sodium-dependent transporter,Unknown,NZ_OX359237.1,2344238,2345572,+,,kegg.orthology:K03308,"TC.NSS; neurotransmitter:Na+ symporter, NSS family",,,tcdb:2.A.22.4,2.A.22.4,sodium,specific_compound,inorganic,product,inferred,sodium-dependent transporter,,kegg;tcdb;func
EZ55_02089,nhaC,Na+/H+ antiporter NhaC,Energy production,NZ_OX359237.1,2345645,2347120,+,,kegg.orthology:K03315,"nhaC; Na+:H+ antiporter, NhaC family",,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.35,The NhaC Na+:H+ Antiporter (NhaC) Family,unresolved,unresolved,,,none,"nhaC; Na+:H+ antiporter, NhaC family",,brite;kegg;tcdb;func
EZ55_02095,,efflux RND transporter permease subunit,Unknown,NZ_OX359237.1,2354924,2357242,+,PERM,kegg.orthology:K07003,K07003; uncharacterized protein,,,,,unresolved,unresolved,,,none,K07003; uncharacterized protein,,func
EZ55_02100,uup,ATP-binding cassette ATPase Uup,Unknown,NZ_OX359237.1,2365842,2367782,+,ATP,kegg.orthology:K15738,uup; ABC transport system ATP-binding/permease protein,ABC,Other ABC transporters,tcdb:3.A.1.120.6,3.A.1.120.6,unresolved,unresolved,,,none,uup; ABC transport system ATP-binding/permease protein,,brite;kegg;tcdb
