og_id,consensus_product,total_member_count,total_organism_count,proc_strains,proc_members,proc_hypo_members,frac_hypo,tier,is_hypothetical,breadth,n_significant_datapoints,best_rank,max_abs_log2fc,direction,direction_by_treatment,n_tested_datapoints,pct_datapoints_de,n_members_with_de,dominant_category,responded,is_broad,is_prominent,is_highlight
cyanorak:CK_00000523,50S ribosomal protein L5,21,21,17,17,0,0.0,core,False,6,23,3.0,3.26,mixed,"{'carbon': 'down', 'darkness': 'down', 'nitrogen': 'down', 'plastic': 'down', 'salt': 'up', 'viral': 'mixed'}",,,5.0,Translation,True,True,True,False
cyanorak:CK_00001068,DNA-binding protein HU-beta,21,21,17,17,0,0.0,core,False,6,23,2.0,6.8,mixed,"{'carbon': 'mixed', 'darkness': 'mixed', 'light': 'down', 'nitrogen': 'mixed', 'phosphorus': 'down', 'salt': 'up'}",,,5.0,Regulatory functions,True,True,True,False
cyanorak:CK_00000813,50S ribosomal protein L28,21,21,17,17,0,0.0,core,False,6,23,5.0,3.11,mixed,"{'carbon': 'up', 'coculture': 'up', 'darkness': 'mixed', 'nitrogen': 'mixed', 'salt': 'up', 'viral': 'up'}",,,5.0,Stress response and adaptation,True,True,False,False
cyanorak:CK_00000015,NADH dehydrogenase I subunit NdhD (chain 4 or M),21,21,17,17,0,0.0,core,False,6,23,7.0,4.3,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'light': 'up', 'nitrogen': 'mixed', 'plastic': 'up', 'salt': 'up'}",,,5.0,Carbohydrate metabolism,True,True,False,False
cyanorak:CK_00000940,short chain dehydrogenase family protein,21,21,17,17,0,0.0,core,False,6,23,8.0,3.21,mixed,"{'carbon': 'mixed', 'darkness': 'mixed', 'iron': 'mixed', 'nitrogen': 'down', 'plastic': 'down', 'salt': 'down'}",,,4.0,Carbohydrate metabolism,True,True,False,False
cyanorak:CK_00008002,"phycoerythrin class III, beta subunit",17,17,17,17,0,0.0,core,False,6,23,11.0,4.16,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'light': 'down', 'nitrogen': 'mixed', 'plastic': 'down', 'salt': 'down'}",,,5.0,Photosynthesis,True,True,False,False
cyanorak:CK_00000422,enolase,21,21,17,17,0,0.0,core,False,6,23,2.0,1.86,mixed,"{'carbon': 'down', 'darkness': 'mixed', 'light': 'mixed', 'nitrogen': 'mixed', 'plastic': 'down', 'salt': 'down'}",,,6.0,Carbohydrate metabolism,True,True,True,False
cyanorak:CK_00000416,nucleoside diphosphate kinase,21,21,17,17,0,0.0,core,False,6,23,25.0,5.6,mixed,"{'darkness': 'down', 'light': 'up', 'nitrogen': 'mixed', 'phosphorus': 'down', 'salt': 'up', 'viral': 'down'}",,,4.0,Nucleotide metabolism,True,True,False,False
cyanorak:CK_00051584,glutaredoxin family protein,20,20,16,16,0,0.0,core,False,6,23,5.0,6.36,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'light': 'down', 'nitrogen': 'down', 'plastic': 'down', 'salt': 'down'}",,,6.0,Energy production,True,True,False,False
cyanorak:CK_00000380,aconitate hydratase 2 / 2-methylisocitrate dehydratase,21,21,17,17,0,0.0,core,False,6,22,15.0,3.8,mixed,"{'carbon': 'down', 'coculture': 'up', 'darkness': 'mixed', 'nitrogen': 'mixed', 'plastic': 'down', 'salt': 'down'}",,,5.0,Carbohydrate metabolism,True,True,False,False
cyanorak:CK_00007993,photosystem I core protein PsaA,21,21,17,17,0,0.0,core,False,6,22,2.0,4.13,mixed,"{'carbon': 'down', 'darkness': 'mixed', 'light': 'down', 'nitrogen': 'down', 'plastic': 'down', 'salt': 'down'}",,,5.0,Photosynthesis,True,True,True,False
cyanorak:CK_00001516,Conserved hypothetical protein,21,21,17,17,0,0.0,core,False,6,22,5.0,4.91,mixed,"{'coculture': 'down', 'darkness': 'down', 'growth_phase': 'up', 'nitrogen': 'mixed', 'plastic': 'up', 'salt': 'up'}",,,5.0,Unknown,True,True,False,False
cyanorak:CK_00000068,iron deficiency-induced protein A,19,19,17,17,0,0.0,core,False,6,22,3.0,3.63,mixed,"{'darkness': 'mixed', 'iron': 'mixed', 'light': 'up', 'nitrogen': 'mixed', 'plastic': 'down', 'salt': 'mixed'}",,,6.0,Stress response and adaptation,True,True,True,False
cyanorak:CK_00000873,NADH:ubiquinone oxidoreductase complex I intermediate-associated CIA30-like protein,25,21,17,21,0,0.0,core,False,6,22,12.0,8.4,mixed,"{'carbon': 'up', 'coculture': 'down', 'darkness': 'mixed', 'nitrogen': 'up', 'plastic': 'up', 'salt': 'up'}",,,6.0,Carbohydrate metabolism,True,True,True,False
cyanorak:CK_00000660,transaldolase,21,21,17,17,0,0.0,core,False,6,22,14.0,3.61,mixed,"{'carbon': 'up', 'coculture': 'up', 'darkness': 'mixed', 'light': 'down', 'nitrogen': 'up', 'salt': 'mixed'}",,,6.0,Carbohydrate metabolism,True,True,False,False
cyanorak:CK_00000647,possible single-stranded DNA-binding protein,21,21,17,17,0,0.0,core,False,6,22,3.0,6.33,mixed,"{'darkness': 'down', 'growth_phase': 'up', 'light': 'down', 'nitrogen': 'mixed', 'plastic': 'mixed', 'salt': 'down'}",,,6.0,Transport,True,True,True,False
cyanorak:CK_00000040,peptide methionine-R-sulfoxide reductase,21,21,17,17,0,0.0,core,False,6,22,44.0,11.55,mixed,"{'coculture': 'down', 'darkness': 'down', 'light': 'up', 'nitrogen': 'mixed', 'plastic': 'up', 'salt': 'up'}",,,6.0,Stress response and adaptation,True,True,True,False
cyanorak:CK_00001042,pyrroline-5-carboxylate reductase,20,20,16,16,0,0.0,core,False,6,22,19.0,6.48,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'growth_phase': 'down', 'nitrogen': 'mixed', 'salt': 'mixed', 'viral': 'up'}",,,7.0,Amino acid metabolism,True,True,False,False
cyanorak:CK_00000521,50S ribosomal protein L6,21,21,17,17,0,0.0,core,False,6,21,17.0,3.17,mixed,"{'carbon': 'down', 'darkness': 'down', 'nitrogen': 'mixed', 'phosphorus': 'down', 'salt': 'down', 'viral': 'up'}",,,4.0,Translation,True,True,False,False
cyanorak:CK_00000818,ABC-type phosphate transport system permease component,21,21,17,17,0,0.0,core,False,6,21,8.0,9.22,mixed,"{'darkness': 'mixed', 'growth_phase': 'down', 'nitrogen': 'mixed', 'phosphorus': 'up', 'salt': 'down', 'viral': 'down'}",,,5.0,Stress response and adaptation,True,True,True,False
cyanorak:CK_00000778,solanesyl diphosphate synthase,21,21,17,17,0,0.0,core,False,6,21,28.0,4.1,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'light': 'up', 'nitrogen': 'mixed', 'plastic': 'up', 'salt': 'up'}",,,4.0,Coenzyme metabolism,True,True,False,False
cyanorak:CK_00009059,"RNA polymerase sigma factor, type II",21,21,17,17,0,0.0,core,False,6,21,3.0,4.12,mixed,"{'coculture': 'up', 'darkness': 'mixed', 'light': 'down', 'nitrogen': 'down', 'salt': 'down', 'viral': 'down'}",,,4.0,Transcription,True,True,True,False
cyanorak:CK_00000696,tRNA guanosine-2^-O-methyltransferase,21,21,17,17,0,0.0,core,False,6,21,8.0,8.84,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'nitrogen': 'mixed', 'plastic': 'down', 'salt': 'up', 'viral': 'up'}",,,6.0,Translation,True,True,True,False
cyanorak:CK_00000794,uncharacterized conserved membrane protein,25,21,17,21,0,0.0,core,False,6,21,20.0,7.78,mixed,"{'darkness': 'mixed', 'light': 'up', 'nitrogen': 'up', 'plastic': 'up', 'salt': 'up', 'viral': 'up'}",,,6.0,Stress response and adaptation,True,True,False,False
cyanorak:CK_00000411,flavoprotein involved in Mehler reaction,21,21,17,17,0,0.0,core,False,6,21,2.0,5.91,mixed,"{'carbon': 'up', 'coculture': 'down', 'darkness': 'mixed', 'nitrogen': 'mixed', 'plastic': 'up', 'salt': 'up'}",,,5.0,Carbohydrate metabolism,True,True,True,False
cyanorak:CK_00001715,tryptophan-rich conserved hypothetical protein CHP02450,20,20,16,16,0,0.0,core,False,6,21,6.0,4.43,mixed,"{'darkness': 'mixed', 'light': 'down', 'nitrogen': 'down', 'plastic': 'down', 'salt': 'up', 'viral': 'down'}",,,4.0,Unknown,True,True,False,False
cyanorak:CK_00000290,acyl-carrier protein,21,21,17,17,0,0.0,core,False,6,20,19.0,3.9,mixed,"{'carbon': 'down', 'darkness': 'down', 'nitrogen': 'mixed', 'phosphorus': 'down', 'plastic': 'down', 'salt': 'down'}",,,5.0,Lipid metabolism,True,True,False,False
cyanorak:CK_00001875,delta-12 fatty acid desaturase DesA2,19,19,17,17,0,0.0,core,False,6,20,3.0,6.44,mixed,"{'darkness': 'mixed', 'nitrogen': 'down', 'phosphorus': 'down', 'plastic': 'down', 'salt': 'down', 'viral': 'down'}",,,5.0,Stress response and adaptation,True,True,True,False
cyanorak:CK_00000721,phosphate starvation-inducible protein,21,21,17,17,0,0.0,core,False,6,20,8.0,2.03,mixed,"{'carbon': 'mixed', 'coculture': 'down', 'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'up', 'viral': 'up'}",,,5.0,Stress response and adaptation,True,True,False,False
cyanorak:CK_00000600,chorismate mutase,21,21,17,17,0,0.0,core,False,6,20,11.0,11.97,mixed,"{'carbon': 'down', 'coculture': 'down', 'darkness': 'down', 'nitrogen': 'mixed', 'salt': 'up', 'viral': 'down'}",,,3.0,Amino acid metabolism,True,True,True,False
cyanorak:CK_00001020,1-deoxy-D-xylulose 5-phosphate reductoisomerase,21,21,17,17,0,0.0,core,False,6,20,12.0,3.27,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'nitrogen': 'down', 'phosphorus': 'up', 'plastic': 'down', 'salt': 'down'}",,,6.0,Coenzyme metabolism,True,True,False,False
cyanorak:CK_00000851,"HAD hydrolase, IA, variant 3 family protein",21,21,17,17,0,0.0,core,False,6,20,34.0,5.75,mixed,"{'coculture': 'up', 'darkness': 'mixed', 'growth_phase': 'up', 'nitrogen': 'down', 'plastic': 'down', 'salt': 'down'}",,,5.0,Unknown,True,True,False,False
cyanorak:CK_00008037,"ATP-dependent Clp protease, protease subunit",21,21,17,17,0,0.0,core,False,6,20,46.0,2.95,mixed,"{'coculture': 'down', 'darkness': 'mixed', 'growth_phase': 'up', 'nitrogen': 'up', 'plastic': 'up', 'salt': 'up'}",,,5.0,Post-translational modification,True,True,False,False
cyanorak:CK_00000045,sulfate permease,21,21,17,17,0,0.0,core,False,6,20,35.0,2.73,mixed,"{'carbon': 'down', 'darkness': 'mixed', 'nitrogen': 'down', 'plastic': 'down', 'salt': 'down', 'viral': 'down'}",,,5.0,Transport,True,True,False,False
cyanorak:CK_00033056,cytochrome c oxidase subunit I,21,21,17,17,0,0.0,core,False,6,20,27.0,5.68,mixed,"{'carbon': 'down', 'darkness': 'mixed', 'growth_phase': 'up', 'nitrogen': 'up', 'plastic': 'down', 'salt': 'down'}",,,6.0,Carbohydrate metabolism,True,True,False,False
cyanorak:CK_00000470,deoxycytidine triphosphate deaminase,21,21,17,17,0,0.0,core,False,6,20,4.0,7.17,mixed,"{'carbon': 'mixed', 'darkness': 'down', 'light': 'down', 'nitrogen': 'up', 'plastic': 'down', 'salt': 'up'}",,,5.0,Nucleotide metabolism,True,True,False,False
cyanorak:CK_00053816,conserved hypothetical protein,20,20,16,16,0,0.0,core,False,6,20,7.0,11.89,mixed,"{'coculture': 'down', 'darkness': 'mixed', 'light': 'up', 'nitrogen': 'down', 'plastic': 'up', 'salt': 'up'}",,,4.0,Unknown,True,True,True,False
cyanorak:CK_00001252,ATP-dependent Clp protease adaptor protein ClpS,20,20,16,16,0,0.0,core,False,6,20,1.0,14.0,mixed,"{'carbon': 'down', 'coculture': 'down', 'darkness': 'mixed', 'nitrogen': 'down', 'salt': 'up', 'viral': 'mixed'}",,,4.0,Post-translational modification,True,True,True,False
cyanorak:CK_00051322,cobQ/CobB/MinD/ParA nucleotide binding domain protein,16,16,13,13,0,0.0,broad,False,6,20,3.0,4.52,mixed,"{'carbon': 'mixed', 'darkness': 'mixed', 'light': 'down', 'nitrogen': 'mixed', 'plastic': 'mixed', 'salt': 'mixed'}",,,5.0,Cell cycle and division,True,True,True,False
cyanorak:CK_00000403,conserved hypothetical protein,21,21,17,17,0,0.0,core,False,6,19,46.0,12.29,mixed,"{'coculture': 'down', 'darkness': 'mixed', 'growth_phase': 'up', 'nitrogen': 'mixed', 'plastic': 'up', 'salt': 'down'}",,,6.0,Stress response and adaptation,True,True,True,False
cyanorak:CK_00000517,adenylate kinase,21,21,17,17,0,0.0,core,False,6,19,2.0,2.9,mixed,"{'carbon': 'down', 'darkness': 'mixed', 'light': 'down', 'nitrogen': 'down', 'plastic': 'down', 'salt': 'down'}",,,5.0,Nucleotide metabolism,True,True,True,False
cyanorak:CK_00000013,photosystem II assembly factor,21,21,17,17,0,0.0,core,False,6,19,30.0,10.55,mixed,"{'carbon': 'up', 'coculture': 'down', 'darkness': 'mixed', 'nitrogen': 'up', 'plastic': 'up', 'salt': 'up'}",,,4.0,Photosynthesis,True,True,True,False
cyanorak:CK_00001058,high light inducible protein,21,21,17,17,0,0.0,core,False,6,19,3.0,12.73,mixed,"{'carbon': 'down', 'coculture': 'down', 'darkness': 'mixed', 'nitrogen': 'down', 'phosphorus': 'down', 'salt': 'up'}",,,4.0,Stress response and adaptation,True,True,True,False
cyanorak:CK_00001109,ribosomal protein Ycf65,21,21,17,17,0,0.0,core,False,6,19,2.0,2.26,mixed,"{'carbon': 'up', 'darkness': 'down', 'light': 'down', 'nitrogen': 'down', 'plastic': 'up', 'salt': 'down'}",,,5.0,Translation,True,True,True,False
cyanorak:CK_00001023,"pyridine nucleotide transhydrogenase, subunit alpha2 (A2)",21,21,17,17,0,0.0,core,False,6,19,8.0,7.07,mixed,"{'carbon': 'down', 'darkness': 'mixed', 'light': 'down', 'nitrogen': 'mixed', 'salt': 'down', 'viral': 'down'}",,,4.0,Coenzyme metabolism,True,True,False,False
cyanorak:CK_00001275,conserved hypothetical protein (DUF1232),21,21,17,17,0,0.0,core,False,6,19,12.0,4.81,mixed,"{'carbon': 'down', 'darkness': 'mixed', 'light': 'down', 'nitrogen': 'mixed', 'plastic': 'down', 'salt': 'down'}",,,5.0,Unknown,True,True,False,False
cyanorak:CK_00000064,cell division protein SepF (Cdv2),21,21,17,17,0,0.0,core,False,6,19,14.0,6.36,mixed,"{'carbon': 'down', 'darkness': 'mixed', 'growth_phase': 'down', 'nitrogen': 'mixed', 'plastic': 'down', 'salt': 'mixed'}",,,7.0,Cell cycle and division,True,True,False,False
cyanorak:CK_00000270,photosystem II stability/assembly factor,21,21,17,17,0,0.0,core,False,6,19,9.0,3.69,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'light': 'up', 'nitrogen': 'down', 'plastic': 'up', 'salt': 'down'}",,,4.0,Photosynthesis,True,True,False,False
cyanorak:CK_00008085,cell division protein FtsH1,21,21,17,17,0,0.0,core,False,6,19,31.0,4.1,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'light': 'up', 'nitrogen': 'mixed', 'plastic': 'up', 'salt': 'up'}",,,6.0,Cell cycle and division,True,True,False,False
cyanorak:CK_00008014,two-component system response regulator RR class II (RRII)-CheY-OmpR,21,21,17,17,0,0.0,core,False,6,19,24.0,4.05,mixed,"{'darkness': 'down', 'growth_phase': 'up', 'light': 'down', 'nitrogen': 'mixed', 'plastic': 'up', 'salt': 'down'}",,,6.0,Signal transduction,True,True,False,False
cyanorak:CK_00033109,"divinyl-chlorophyll a/b binding light harvesting protein, photosystem I-associated",17,16,16,17,0,0.0,core,False,6,19,1.0,4.31,mixed,"{'darkness': 'down', 'iron': 'mixed', 'nitrogen': 'up', 'plastic': 'down', 'salt': 'down', 'viral': 'down'}",,,4.0,Stress response and adaptation,True,True,True,False
cyanorak:CK_00000489,conserved hypothetical protein,19,19,15,15,0,0.0,core,False,6,19,6.0,2.72,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'nitrogen': 'up', 'plastic': 'down', 'salt': 'up', 'viral': 'down'}",,,5.0,Unknown,True,True,False,False
cyanorak:CK_00053319,conserved hypothetical protein (DUF1651),13,13,13,13,0,0.0,broad,False,6,19,9.0,7.44,mixed,"{'carbon': 'up', 'coculture': 'up', 'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'up', 'viral': 'up'}",,,3.0,Unknown,True,True,False,False
cyanorak:CK_00036913,putative lysine decarboxylase family protein,14,14,12,12,0,0.0,broad,False,6,19,5.0,10.89,mixed,"{'coculture': 'mixed', 'darkness': 'mixed', 'iron': 'up', 'nitrogen': 'mixed', 'plastic': 'up', 'salt': 'down'}",,,4.0,Unknown,True,True,True,False
cyanorak:CK_00056725,pentapeptide repeats family protein,12,12,12,12,0,0.0,broad,False,6,19,2.0,4.5,mixed,"{'carbon': 'down', 'coculture': 'up', 'iron': 'mixed', 'nitrogen': 'mixed', 'plastic': 'down', 'salt': 'down'}",,,4.0,Unknown,True,True,True,False
cyanorak:CK_00000119,thiamine biosynthesis protein,21,21,17,17,0,0.0,core,False,6,18,15.0,4.76,mixed,"{'darkness': 'mixed', 'growth_phase': 'up', 'light': 'down', 'nitrogen': 'mixed', 'plastic': 'down', 'salt': 'down'}",,,6.0,Coenzyme metabolism,True,True,False,False
cyanorak:CK_00000542,"C-3^,4^ desaturase",21,21,17,17,0,0.0,core,False,6,18,60.0,4.99,mixed,"{'coculture': 'down', 'darkness': 'mixed', 'nitrogen': 'up', 'plastic': 'up', 'salt': 'up', 'viral': 'up'}",,,5.0,Coenzyme metabolism,True,True,False,False
cyanorak:CK_00001055,regulator of CO2 utilization Ycf35,21,21,17,17,0,0.0,core,False,6,18,12.0,6.61,mixed,"{'coculture': 'down', 'darkness': 'down', 'growth_phase': 'up', 'nitrogen': 'up', 'plastic': 'up', 'salt': 'up'}",,,5.0,Photosynthesis,True,True,False,False
cyanorak:CK_00000180,3Fe-4S ferredoxin,21,21,17,17,0,0.0,core,False,6,18,18.0,5.76,mixed,"{'coculture': 'down', 'darkness': 'down', 'growth_phase': 'up', 'nitrogen': 'mixed', 'plastic': 'up', 'salt': 'up'}",,,6.0,Stress response and adaptation,True,True,False,False
cyanorak:CK_00000398,short-chain dehydrogenase/reductase (SDR) superfamily,21,21,17,17,0,0.0,core,False,6,18,35.0,2.95,mixed,"{'darkness': 'mixed', 'light': 'up', 'nitrogen': 'mixed', 'phosphorus': 'down', 'plastic': 'up', 'salt': 'up'}",,,4.0,Lipid metabolism,True,True,False,False
cyanorak:CK_00000596,ATPase potentially involved in the regulation of CO2 uptake,21,21,17,17,0,0.0,core,False,6,18,12.0,10.64,mixed,"{'carbon': 'up', 'coculture': 'down', 'darkness': 'down', 'plastic': 'down', 'salt': 'up', 'viral': 'up'}",,,5.0,Photosynthesis,True,True,True,False
cyanorak:CK_00000699,"glycine--tRNA ligase, alpha subunit",21,21,17,17,0,0.0,core,False,6,18,4.0,10.55,mixed,"{'carbon': 'mixed', 'coculture': 'down', 'darkness': 'down', 'iron': 'mixed', 'plastic': 'down', 'salt': 'up'}",,,6.0,Translation,True,True,True,False
cyanorak:CK_00000308,glutathione peroxidase,21,21,17,17,0,0.0,core,False,6,18,14.0,7.3,mixed,"{'carbon': 'down', 'darkness': 'mixed', 'light': 'up', 'nitrogen': 'up', 'plastic': 'up', 'salt': 'mixed'}",,,6.0,Coenzyme metabolism,True,True,False,False
cyanorak:CK_00000917,"DNA polymerase V, subunit D",21,21,17,17,0,0.0,core,False,6,18,8.0,4.87,mixed,"{'coculture': 'mixed', 'darkness': 'mixed', 'nitrogen': 'up', 'plastic': 'up', 'salt': 'up', 'viral': 'up'}",,,3.0,Replication and repair,True,True,False,False
cyanorak:CK_00000854,modulator of DNA gyrase,21,21,17,17,0,0.0,core,False,6,18,56.0,4.82,mixed,"{'carbon': 'mixed', 'coculture': 'down', 'darkness': 'mixed', 'growth_phase': 'up', 'nitrogen': 'down', 'salt': 'down'}",,,5.0,Replication and repair,True,True,False,False
cyanorak:CK_00009152,lycopene epsilon cyclase,17,17,17,17,0,0.0,core,False,6,18,13.0,3.47,mixed,"{'carbon': 'down', 'darkness': 'mixed', 'growth_phase': 'up', 'nitrogen': 'down', 'plastic': 'down', 'salt': 'down'}",,,5.0,Coenzyme metabolism,True,True,False,False
cyanorak:CK_00000932,oligopeptidase A,21,21,17,17,0,0.0,core,False,6,18,23.0,3.99,mixed,"{'carbon': 'up', 'darkness': 'down', 'light': 'up', 'nitrogen': 'mixed', 'plastic': 'up', 'salt': 'up'}",,,6.0,Post-translational modification,True,True,False,False
cyanorak:CK_00000567,methionine adenosyltransferase,21,21,17,17,0,0.0,core,False,6,18,1.0,2.98,mixed,"{'carbon': 'mixed', 'darkness': 'mixed', 'light': 'down', 'nitrogen': 'down', 'plastic': 'down', 'salt': 'down'}",,,4.0,Amino acid metabolism,True,True,True,False
cyanorak:CK_00001149,phosphoadenylyl-sulfate reductase,21,21,17,17,0,0.0,core,False,6,18,12.0,3.18,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'light': 'down', 'nitrogen': 'down', 'plastic': 'down', 'salt': 'up'}",,,5.0,Central intermediary metabolism,True,True,False,False
cyanorak:CK_00000016,2Fe-2S ferredoxin,21,21,17,17,0,0.0,core,False,6,17,2.0,6.42,mixed,"{'carbon': 'down', 'darkness': 'mixed', 'iron': 'mixed', 'nitrogen': 'mixed', 'plastic': 'up', 'salt': 'down'}",,,5.0,Stress response and adaptation,True,True,True,False
cyanorak:CK_00000795,methyltransferase domain protein,21,21,17,17,0,0.0,core,False,6,17,24.0,6.99,mixed,"{'coculture': 'down', 'darkness': 'mixed', 'light': 'up', 'nitrogen': 'up', 'plastic': 'up', 'salt': 'up'}",,,4.0,Stress response and adaptation,True,True,False,False
cyanorak:CK_00001022,pyridine nucleotide transhydrogenase beta subunit,21,21,17,17,0,0.0,core,False,6,17,1.0,4.23,mixed,"{'carbon': 'down', 'darkness': 'mixed', 'light': 'mixed', 'nitrogen': 'down', 'salt': 'down', 'viral': 'down'}",,,4.0,Coenzyme metabolism,True,True,True,False
cyanorak:CK_00002331,chlorophyll b synthase / chlorophyllide a oxygenase,17,17,17,17,0,0.0,core,False,6,17,20.0,4.94,mixed,"{'darkness': 'mixed', 'light': 'down', 'nitrogen': 'down', 'plastic': 'down', 'salt': 'down', 'viral': 'up'}",,,5.0,Cellular processes,True,True,False,False
cyanorak:CK_00000956,ferric uptake regulator,21,21,17,17,0,0.0,core,False,6,17,5.0,4.71,mixed,"{'carbon': 'up', 'darkness': 'up', 'growth_phase': 'up', 'nitrogen': 'mixed', 'plastic': 'up', 'salt': 'down'}",,,6.0,Stress response and adaptation,True,True,False,False
cyanorak:CK_00000925,uncharacterized conserved membrane protein (DUF697),21,21,17,17,0,0.0,core,False,6,17,17.0,2.82,mixed,"{'coculture': 'up', 'darkness': 'mixed', 'light': 'down', 'nitrogen': 'down', 'plastic': 'down', 'salt': 'down'}",,,4.0,Unknown,True,True,False,False
cyanorak:CK_00000963,conserved hypothetical protein (DUF3386),21,21,17,17,0,0.0,core,False,6,16,22.0,2.63,mixed,"{'darkness': 'mixed', 'growth_phase': 'down', 'iron': 'mixed', 'nitrogen': 'down', 'plastic': 'up', 'salt': 'down'}",,,5.0,Unknown,True,True,False,False
cyanorak:CK_00000746,1-acyl-sn-glycerol-3-phosphate acyltransferase,21,21,17,17,0,0.0,core,False,6,16,8.0,10.81,mixed,"{'coculture': 'down', 'darkness': 'down', 'nitrogen': 'mixed', 'plastic': 'mixed', 'salt': 'up', 'viral': 'up'}",,,5.0,Lipid metabolism,True,True,True,False
