locus_tag,gene_name,product,gene_category,contig,start,end,strand,role,ko_id,ko_name,ko_substrate,brite_leaf,tcdb_id,tcdb_name,substrate_call,resolution_level,organic_or_inorganic,substrate_source,substrate_confidence,substrate_evidence,substrate_options,sources
ACZ81_07200,,TonB-dependent receptor plug domain-containing protein,Inorganic ion transport,NZ_CP012202.1,1639359,1641923,+,,kegg.orthology:K02014,TC.FEV.OM; iron complex outermembrane recepter protein,,Pores ion channels [TC:1],tcdb:1.B.14,The Outer Membrane Receptor (OMR) Family,iron/siderophore,specific_compound,inorganic,kegg_ko_keyword,inferred,TC.FEV.OM; iron complex outermembrane recepter protein,,brite;tcdb;func
ACZ81_07230,alsT,alanine/glycine:cation symporter family protein,Amino acid metabolism,NZ_CP012202.1,1645467,1646873,-,,kegg.orthology:K03310,"TC.AGCS; alanine or glycine:cation symporter, AGCS family",,,tcdb:2.A.25,The Alanine or Glycine:Cation Symporter (AGCS) Family,glycine,specific_compound,organic,kegg_ko_keyword,inferred,"TC.AGCS; alanine or glycine:cation symporter, AGCS family",,kegg;tcdb;func
ACZ81_07395,fnt,formate/nitrite transporter family protein,Inorganic ion transport,NZ_CP012202.1,1671669,1672517,-,,kegg.orthology:K06212,focA; formate transporter,formate,Pores ion channels [TC:1],tcdb:1.A.16.1.1,1.A.16.1.1,nitrite,specific_compound,inorganic,product,inferred,formate/nitrite transporter family protein,,brite;kegg;tcdb;func
ACZ81_07450,gltP,dicarboxylate/amino acid:cation symporter,Intracellular trafficking,NZ_CP012202.1,1686541,1687800,-,,,,,,,,amino acid,broad_class,organic,product,inferred,dicarboxylate/amino acid:cation symporter,,func
ACZ81_07475,crr,PTS sugar transporter subunit IIA,Carbohydrate metabolism,NZ_CP012202.1,1690674,1691174,-,,kegg.orthology:K02777,crr; sugar PTS system EIIA component [EC:2.7.1.-],,Glucose-specific II component,tcdb:4.A.1.1.1,4.A.1.1.1,sugar,broad_class,organic,kegg_ko_keyword,inferred,crr; sugar PTS system EIIA component [EC:2.7.1.-],,brite;tcdb;func
ACZ81_07720,czcA,efflux RND transporter permease subunit,Defense mechanisms,NZ_CP012202.1,1761569,1764616,-,PERM,kegg.orthology:K18138,"acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump",,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.6.2,2.A.6.2,unresolved,unresolved,,,none,"acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump",,brite;kegg;tcdb;func
ACZ81_07725,ttgA,efflux RND transporter periplasmic adaptor subunit,Cell wall and membrane,NZ_CP012202.1,1764620,1765753,-,,,,,,,,unresolved,unresolved,,,none,efflux RND transporter periplasmic adaptor subunit,,func
ACZ81_07730,kefC,monovalent cation:proton antiporter-2 (CPA2) family protein,Inorganic ion transport,NZ_CP012202.1,1766032,1767957,-,,kegg.orthology:K03455,"KEA1_2_3, kefB, kefC; K+:H+ antiporter",,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.37.1.1,2.A.37.1.1,unresolved,unresolved,,,none,"KEA1_2_3, kefB, kefC; K+:H+ antiporter",,brite;kegg;tcdb;func
ACZ81_07735,ywrO,NAD(P)H-dependent oxidoreductase,Unknown,NZ_CP012202.1,1767959,1768609,-,,kegg.orthology:K11748,kefG; glutathione-regulated potassium-efflux system ancillary protein KefG,,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.37.1.2,2.A.37.1.2,unresolved,unresolved,,,none,kefG; glutathione-regulated potassium-efflux system ancillary protein KefG,,brite;kegg;tcdb
ACZ81_07785,uraH,hydroxyisourate hydrolase,Unknown,NZ_CP012202.1,1778489,1778815,-,,kegg.orthology:K07127,"uraH, pucM, hiuH; 5-hydroxyisourate hydrolase [EC:3.5.2.17]",,Others,tcdb:9.B.35.1.2,9.B.35.1.2,unresolved,unresolved,,,none,"uraH, pucM, hiuH; 5-hydroxyisourate hydrolase [EC:3.5.2.17]",,brite;tcdb
ACZ81_07825,yjcD,NCS2 family permease,Unknown,NZ_CP012202.1,1786780,1788111,-,PERM,kegg.orthology:K06901,"pbuG, azgA, ghxP, ghxQ, adeQ; adenine/guanine/hypoxanthine permease",adenine/guanine/hypoxanthine,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.1.40,2.A.1.40,adenine/guanine/hypoxanthine,multi_substrate,organic,kegg_ko,confident,"pbuG, azgA, ghxP, ghxQ, adeQ; adenine/guanine/hypoxanthine permease",adenine; guanine; hypoxanthine,brite;kegg;tcdb;func
ACZ81_07855,,purine nucleoside permease,Nucleotide metabolism,NZ_CP012202.1,1795738,1796874,-,PERM,,,,,,,nucleoside,narrow_class,organic,product,inferred,purine nucleoside permease,,func
ACZ81_07860,,TonB-dependent siderophore receptor,Inorganic ion transport,NZ_CP012202.1,1797006,1799441,-,,kegg.orthology:K02014,TC.FEV.OM; iron complex outermembrane recepter protein,,Pores ion channels [TC:1],tcdb:1.B.14,The Outer Membrane Receptor (OMR) Family,iron/siderophore,specific_compound,inorganic,kegg_ko_keyword,inferred,TC.FEV.OM; iron complex outermembrane recepter protein,,brite;tcdb;func
ACZ81_07865,xanQ,uracil-xanthine permease family protein,Nucleotide metabolism,NZ_CP012202.1,1799683,1801260,-,PERM,kegg.orthology:K03458,"TC.NCS2; nucleobase:cation symporter-2, NCS2 family",,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.40.4.2,2.A.40.4.2,unresolved,unresolved,,,none,"TC.NCS2; nucleobase:cation symporter-2, NCS2 family",,brite;kegg;tcdb;func
ACZ81_07890,,sulfite exporter TauE/SafE family protein,Unknown,NZ_CP012202.1,1805876,1806694,-,,,,,,,,unresolved,unresolved,,,none,sulfite exporter TauE/SafE family protein,,func
ACZ81_07920,,mechanosensitive ion channel family protein,Cell wall and membrane,NZ_CP012202.1,1812658,1813908,+,,,,,,,,unresolved,unresolved,,,none,mechanosensitive ion channel family protein,,func
ACZ81_07975,,outer membrane beta-barrel protein,Unknown,NZ_CP012202.1,1824574,1825779,+,,kegg.orthology:K20920,vpsM; polysaccharide biosynthesis protein VpsM,,Pores ion channels [TC:1],tcdb:1.B.66.3.1,1.B.66.3.1,unresolved,unresolved,,,none,vpsM; polysaccharide biosynthesis protein VpsM,,brite;tcdb;func
ACZ81_07980,gumB,polysaccharide biosynthesis/export family protein,Cell wall and membrane,NZ_CP012202.1,1825791,1826324,+,,kegg.orthology:K20988,vpsN; polysaccharide biosynthesis/export protein VpsN,,Pores ion channels [TC:1],tcdb:1.B.18,The Outer Membrane Auxiliary (OMA) Protein Family,unresolved,unresolved,,,none,vpsN; polysaccharide biosynthesis/export protein VpsN,,brite;tcdb
ACZ81_07985,,GumC family protein,Cell cycle and division,NZ_CP012202.1,1826349,1828565,+,,kegg.orthology:K16554,"exoP, vpsO; polysaccharide biosynthesis transport protein [EC:2.7.10.3]",polysaccharide biosynthesis,Accessory factors involved in transport [TC:8],tcdb:8.A.3.1,8.A.3.1,saccharide,broad_class,organic,kegg_ko,confident,"exoP, vpsO; polysaccharide biosynthesis transport protein [EC:2.7.10.3]",,brite;tcdb
ACZ81_08165,lolC,lipoprotein-releasing ABC transporter permease subunit,Cell wall and membrane,NZ_CP012202.1,1871201,1872511,+,PERM,kegg.orthology:K09808,lolC_E_F; lipoprotein-releasing system permease protein,lipoprotein-releasing system,Lipoprotein-releasing transporter,tcdb:3.A.1.125,3.A.1.125,unresolved,unresolved,,,none,lolC_E_F; lipoprotein-releasing system permease protein,,brite;kegg;tcdb;func
ACZ81_08180,,energy-coupling factor ABC transporter permease,Unknown,NZ_CP012202.1,1873830,1874471,-,PERM,,,,,,,unresolved,unresolved,,,none,energy-coupling factor ABC transporter permease,,func
ACZ81_08220,,spinster family MFS transporter,Carbohydrate metabolism,NZ_CP012202.1,1881044,1882366,+,,,,,,,,sugar,broad_class,organic,function_description,inferred,Sugar (and other) transporter,,func
ACZ81_08240,,MFS transporter,Amino acid metabolism,NZ_CP012202.1,1886065,1887219,+,,,,,,,,unresolved,unresolved,,,none,MFS transporter,,func
ACZ81_08330,,TonB-dependent receptor,Inorganic ion transport,NZ_CP012202.1,1913014,1915719,-,,,,,,,,unresolved,unresolved,,,none,TonB-dependent receptor,,func
ACZ81_08345,,Na+/H+ antiporter NhaC family protein,Energy production,NZ_CP012202.1,1918808,1920154,+,,,,,,,,unresolved,unresolved,,,none,Na+/H+ antiporter NhaC family protein,,func
ACZ81_08415,lolD,lipoprotein-releasing ABC transporter ATP-binding protein LolD,Defense mechanisms,NZ_CP012202.1,1933336,1934046,+,ATP,kegg.orthology:K09810,lolD; lipoprotein-releasing system ATP-binding protein [EC:7.6.2.-],,Lipoprotein-releasing transporter,tcdb:3.A.1.125,3.A.1.125,unresolved,unresolved,,,none,lolD; lipoprotein-releasing system ATP-binding protein [EC:7.6.2.-],,brite;tcdb;func
ACZ81_08420,lolE,lipoprotein-releasing ABC transporter permease subunit,Cell wall and membrane,NZ_CP012202.1,1934033,1935259,+,PERM,kegg.orthology:K09808,lolC_E_F; lipoprotein-releasing system permease protein,lipoprotein-releasing system,Lipoprotein-releasing transporter,tcdb:3.A.1.125,3.A.1.125,unresolved,unresolved,,,none,lolC_E_F; lipoprotein-releasing system permease protein,,brite;kegg;tcdb;func
ACZ81_08425,gltT,dicarboxylate/amino acid:cation symporter,Intracellular trafficking,NZ_CP012202.1,1935660,1937006,-,,kegg.orthology:K03309,"TC.DAACS; dicarboxylate/amino acid:cation (Na+ or H+) symporter, DAACS family",,,tcdb:2.A.23,The Dicarboxylate/Amino Acid:Cation (Na+ or H+) Symporter (DAACS) Family,amino acid,broad_class,organic,kegg_ko_keyword,inferred,"TC.DAACS; dicarboxylate/amino acid:cation (Na+ or H+) symporter, DAACS family",,kegg;tcdb;func
ACZ81_08480,,glutathione binding-like protein,Post-translational modification,NZ_CP012202.1,1952084,1952761,-,,kegg.orthology:K00799,"GST, gst; glutathione S-transferase [EC:2.5.1.18]",,Pores ion channels [TC:1],tcdb:1.A.12.2.2,1.A.12.2.2,unresolved,unresolved,,,none,"GST, gst; glutathione S-transferase [EC:2.5.1.18]",,brite;tcdb
ACZ81_08690,,purine-cytosine permease family protein,Nucleotide metabolism,NZ_CP012202.1,1997781,1999496,+,PERM,kegg.orthology:K03457,"TC.NCS1; nucleobase:cation symporter-1, NCS1 family",,,tcdb:2.A.39,The Nucleobase:Cation Symporter-1 (NCS1) Family,unresolved,unresolved,,,none,"TC.NCS1; nucleobase:cation symporter-1, NCS1 family",,kegg;tcdb;func
ACZ81_RS20815,ecnAB,entericidin A/B family lipoprotein,Unknown,NZ_CP012202.1,2003609,2003773,-,,kegg.orthology:K16348,ecnB; entericidin B,,Others,tcdb:9.B.13.1.1,9.B.13.1.1,unresolved,unresolved,,,none,ecnB; entericidin B,,brite;tcdb
ACZ81_08715,,mechanosensitive ion channel family protein,Cell wall and membrane,NZ_CP012202.1,2003791,2004777,-,,,,,,,,unresolved,unresolved,,,none,mechanosensitive ion channel family protein,,func
ACZ81_08720,,TonB-dependent receptor,Inorganic ion transport,NZ_CP012202.1,2005199,2007904,+,,,,,,,,unresolved,unresolved,,,none,TonB-dependent receptor,,func
ACZ81_08850,,TonB-dependent siderophore receptor,Inorganic ion transport,NZ_CP012202.1,2039543,2041783,+,,kegg.orthology:K02014,TC.FEV.OM; iron complex outermembrane recepter protein,,Pores ion channels [TC:1],tcdb:1.B.14,The Outer Membrane Receptor (OMR) Family,iron/siderophore,specific_compound,inorganic,kegg_ko_keyword,inferred,TC.FEV.OM; iron complex outermembrane recepter protein,,brite;tcdb;func
ACZ81_08900,,TonB-dependent receptor,Inorganic ion transport,NZ_CP012202.1,2052200,2054539,+,,,,,,,,unresolved,unresolved,,,none,TonB-dependent receptor,,func
ACZ81_08915,ynjB,ABC transporter substrate-binding protein,Unknown,NZ_CP012202.1,2057690,2059078,+,SBP,kegg.orthology:K05777,ynjB; putative thiamine transport system substrate-binding protein,putative thiamine,Putative thiamine transporter,,,unresolved,unresolved,,,none,ynjB; putative thiamine transport system substrate-binding protein,,brite;kegg;func
ACZ81_08920,ynjC,ABC transporter permease,Inorganic ion transport,NZ_CP012202.1,2059078,2060877,+,PERM,kegg.orthology:K05778,ynjC; putative thiamine transport system permease protein,putative thiamine,Putative thiamine transporter,,,unresolved,unresolved,,,none,ynjC; putative thiamine transport system permease protein,,brite;kegg;func
ACZ81_08925,ynjD,ATP-binding cassette domain-containing protein,Unknown,NZ_CP012202.1,2060926,2061555,+,ATP,kegg.orthology:K05779,ynjD; putative thiamine transport system ATP-binding protein,putative thiamine,Putative thiamine transporter,,,unresolved,unresolved,,,none,ynjD; putative thiamine transport system ATP-binding protein,,brite;kegg;func
ACZ81_08980,,NAD(P)H-dependent oxidoreductase,Unknown,NZ_CP012202.1,2070133,2071104,+,,kegg.orthology:K11748,kefG; glutathione-regulated potassium-efflux system ancillary protein KefG,,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.37.1.2,2.A.37.1.2,unresolved,unresolved,,,none,kefG; glutathione-regulated potassium-efflux system ancillary protein KefG,,brite;kegg;tcdb
ACZ81_09005,,TonB-dependent siderophore receptor,Inorganic ion transport,NZ_CP012202.1,2075393,2077588,-,,kegg.orthology:K02014,TC.FEV.OM; iron complex outermembrane recepter protein,,Pores ion channels [TC:1],tcdb:1.B.14,The Outer Membrane Receptor (OMR) Family,iron/siderophore,specific_compound,inorganic,kegg_ko_keyword,inferred,TC.FEV.OM; iron complex outermembrane recepter protein,,brite;tcdb;func
ACZ81_09010,,DUF3526 domain-containing protein,Unknown,NZ_CP012202.1,2077578,2078888,-,PERM,kegg.orthology:K01992,ABC-2.P; ABC-2 type transport system permease protein,ABC-2 type,ABC-2 type transporter,tcdb:3.A.1,The ATP-binding Cassette (ABC) Superfamily,unresolved,unresolved,,,none,ABC-2.P; ABC-2 type transport system permease protein,,brite;kegg;tcdb
ACZ81_09015,,ABC transporter permease,Unknown,NZ_CP012202.1,2078885,2080327,-,PERM,kegg.orthology:K01992,ABC-2.P; ABC-2 type transport system permease protein,ABC-2 type,ABC-2 type transporter,tcdb:3.A.1,The ATP-binding Cassette (ABC) Superfamily,unresolved,unresolved,,,none,ABC-2.P; ABC-2 type transport system permease protein,,brite;kegg;tcdb;func
ACZ81_09020,drrA,ABC transporter ATP-binding protein,Defense mechanisms,NZ_CP012202.1,2080324,2081046,-,ATP,kegg.orthology:K01990,ABC-2.A; ABC-2 type transport system ATP-binding protein,ABC-2 type,ABC-2 type transporter,tcdb:3.A.1,The ATP-binding Cassette (ABC) Superfamily,unresolved,unresolved,,,none,ABC-2.A; ABC-2 type transport system ATP-binding protein,,brite;kegg;tcdb;func
ACZ81_09090,betT,BCCT family transporter,Cell wall and membrane,NZ_CP012202.1,2091764,2093734,-,,kegg.orthology:K02168,"betT, betS; choline/glycine/proline betaine transport protein",choline/glycine/proline betaine,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.15.1.3,2.A.15.1.3,choline/glycine/proline betaine,multi_substrate,organic,kegg_ko,confident,"betT, betS; choline/glycine/proline betaine transport protein",choline; glycine; proline betaine,brite;tcdb;func
ACZ81_09095,,TonB-dependent receptor,Coenzyme metabolism,NZ_CP012202.1,2094056,2096767,+,,,,,,,,unresolved,unresolved,,,none,TonB-dependent receptor,,func
ACZ81_09325,lptE,LPS-assembly lipoprotein LptE,Cell wall and membrane,NZ_CP012202.1,2145479,2146015,-,,kegg.orthology:K03643,"lptE, rlpB; LPS-assembly lipoprotein",,Pores ion channels [TC:1],tcdb:1.B.42.1,1.B.42.1,unresolved,unresolved,,,none,"lptE, rlpB; LPS-assembly lipoprotein",,brite;tcdb
ACZ81_09390,secG,preprotein translocase subunit SecG,Intracellular trafficking,NZ_CP012202.1,2161893,2162306,+,,kegg.orthology:K03075,secG; preprotein translocase subunit SecG,,,tcdb:3.A.5.1,3.A.5.1,unresolved,unresolved,,,none,secG; preprotein translocase subunit SecG,,kegg;tcdb
ACZ81_09445,putP,sodium/proline symporter PutP,Amino acid metabolism,NZ_CP012202.1,2174197,2175711,+,,kegg.orthology:K03307,"TC.SSS; solute:Na+ symporter, SSS family",,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.21.2,2.A.21.2,proline,specific_compound,organic,product,inferred,sodium/proline symporter PutP,,brite;kegg;tcdb;func
ACZ81_09460,,mechanosensitive ion channel family protein,Cell wall and membrane,NZ_CP012202.1,2178212,2179162,+,,,,,,,,unresolved,unresolved,,,none,mechanosensitive ion channel family protein,,func
ACZ81_09595,yhjX,MFS transporter,Inorganic ion transport,NZ_CP012202.1,2200527,2201042,+,PERM,,,,,,,unresolved,unresolved,,,none,MFS transporter,,func
ACZ81_09610,yhjX,MFS transporter,Inorganic ion transport,NZ_CP012202.1,2203685,2204614,+,PERM,,,,,,,unresolved,unresolved,,,none,MFS transporter,,func
ACZ81_09620,,energy transducer TonB,Intracellular trafficking,NZ_CP012202.1,2206161,2206853,+,,kegg.orthology:K03832,tonB; periplasmic protein TonB,,Electrochemical potential-driven transporters [TC:2],tcdb:2.C.1.1,2.C.1.1,unresolved,unresolved,,,none,tonB; periplasmic protein TonB,,brite;kegg;tcdb;func
ACZ81_09650,cysZ,sulfate transporter CysZ,Amino acid metabolism,NZ_CP012202.1,2211388,2212125,-,,kegg.orthology:K06203,cysZ; CysZ protein,,,,,sulfate,specific_compound,inorganic,product,inferred,sulfate transporter CysZ,,func
ACZ81_09675,comA,DNA internalization-related competence protein ComEC/Rec2,Unknown,NZ_CP012202.1,2220817,2223411,+,,kegg.orthology:K02238,comEC; competence protein ComEC,,,tcdb:3.A.11.1,3.A.11.1,unresolved,unresolved,,,none,comEC; competence protein ComEC,,tcdb
ACZ81_09680,msbA,lipid A export permease/ATP-binding protein MsbA,Defense mechanisms,NZ_CP012202.1,2223619,2225367,+,ATP,kegg.orthology:K11085,"msbA; ATP-binding cassette, subfamily B, bacterial MsbA [EC:7.5.2.6]",,ABCB-BAC subgroup,tcdb:3.A.1.106,3.A.1.106,lipid,broad_class,organic,product,inferred,lipid A export permease/ATP-binding protein MsbA,,brite;tcdb;func
ACZ81_09705,,substrate-binding periplasmic protein,Amino acid metabolism,NZ_CP012202.1,2228337,2229149,-,SBP,kegg.orthology:K02030,ABC.PA.S; polar amino acid transport system substrate-binding protein,polar amino acid,Putative polar amino acid transporter,tcdb:3.A.1.3,3.A.1.3,polar amino acid,narrow_class,organic,kegg_ko,confident,ABC.PA.S; polar amino acid transport system substrate-binding protein,glutamate; aspartate; glutamine; arginine,brite;kegg;tcdb
ACZ81_09815,,TonB-dependent receptor,Inorganic ion transport,NZ_CP012202.1,2252463,2255324,+,,kegg.orthology:K02014,TC.FEV.OM; iron complex outermembrane recepter protein,,Pores ion channels [TC:1],tcdb:1.B.14,The Outer Membrane Receptor (OMR) Family,iron/siderophore,specific_compound,inorganic,kegg_ko_keyword,inferred,TC.FEV.OM; iron complex outermembrane recepter protein,,brite;tcdb;func
ACZ81_09825,,TonB-dependent receptor,Coenzyme metabolism,NZ_CP012202.1,2257266,2260325,+,,,,,,,,unresolved,unresolved,,,none,TonB-dependent receptor,,func
ACZ81_09860,,MFS transporter,Carbohydrate metabolism,NZ_CP012202.1,2272243,2273724,+,PERM,kegg.orthology:K16211,"malY, malT; maltose/moltooligosaccharide transporter",maltose/moltooligosaccharide,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.2.6,2.A.2.6,maltose/moltooligosaccharide,multi_substrate,organic,kegg_ko,confident,"malY, malT; maltose/moltooligosaccharide transporter",maltose; moltooligosaccharide,brite;kegg;tcdb;func
ACZ81_10200,,sodium-dependent transporter,Unknown,NZ_CP012202.1,2353700,2355034,+,,kegg.orthology:K03308,"TC.NSS; neurotransmitter:Na+ symporter, NSS family",,,tcdb:2.A.22.4,2.A.22.4,sodium,specific_compound,inorganic,product,inferred,sodium-dependent transporter,,kegg;tcdb;func
ACZ81_10205,nhaC,Na+/H+ antiporter NhaC,Energy production,NZ_CP012202.1,2355107,2356582,+,,kegg.orthology:K03315,"nhaC; Na+:H+ antiporter, NhaC family",,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.35,The NhaC Na+:H+ Antiporter (NhaC) Family,unresolved,unresolved,,,none,"nhaC; Na+:H+ antiporter, NhaC family",,brite;kegg;tcdb;func
ACZ81_10235,,efflux RND transporter permease subunit,Unknown,NZ_CP012202.1,2364383,2366701,+,PERM,kegg.orthology:K07003,K07003; uncharacterized protein,,,,,unresolved,unresolved,,,none,K07003; uncharacterized protein,,func
ACZ81_10260,uup,ATP-binding cassette ATPase Uup,Unknown,NZ_CP012202.1,2375301,2377241,+,ATP,kegg.orthology:K15738,uup; ABC transport system ATP-binding/permease protein,ABC,Other ABC transporters,tcdb:3.A.1.120.6,3.A.1.120.6,unresolved,unresolved,,,none,uup; ABC transport system ATP-binding/permease protein,,brite;kegg;tcdb;func
