locus_tag,gene_name,product,gene_category,log2fc,padj,expression_status,timepoint
ACZ81_10815,purN,phosphoribosylglycinamide formyltransferase,Nucleotide metabolism,-0.7888227888866115,0.0995436416020267,not_significant,day 11
ACZ81_04805,yqcC,YqcC family protein,Unknown,0.788482924911109,0.3476765172473057,not_significant,day 11
ACZ81_05260,fleN,MinD/ParA family protein,Cell cycle and division,-0.7877730805276583,0.2692241663286613,not_significant,day 11
ACZ81_02990,,Hsp70 family protein,Post-translational modification,0.786138834286256,0.1615808153855162,not_significant,day 11
ACZ81_03305,folB,dihydroneopterin aldolase,Coenzyme metabolism,-0.7861313936386236,0.2123217867724699,not_significant,day 11
ACZ81_13125,rpoE,RNA polymerase sigma factor RpoE,Transcription,-0.7856806055496752,0.2766203150262742,not_significant,day 11
ACZ81_13010,nusB,transcription antitermination factor NusB,Transcription,-0.7856696284569846,0.2117096432894116,not_significant,day 11
ACZ81_08520,rne,ribonuclease E,Translation,0.7856564675471231,0.1324365708022296,not_significant,day 11
ACZ81_09490,,hypothetical protein,Unknown,-0.7821460929609391,0.5513637551333734,not_significant,day 11
ACZ81_05920,,bacterioferritin-associated ferredoxin,Inorganic ion transport,-0.7808242686550191,0.428825523168965,not_significant,day 11
ACZ81_01720,walR,glycosyltransferase family 4 protein,Cell wall and membrane,-0.7802308727789641,0.3860601762085656,not_significant,day 11
ACZ81_11610,,hypothetical protein,Unknown,-0.779729716962098,0.6004605367476056,not_significant,day 11
ACZ81_16965,murB,UDP-N-acetylmuramate dehydrogenase,Cell wall and membrane,-0.778902807776235,0.0134784944146652,not_significant,day 11
ACZ81_14055,,choline transporter,Cell wall and membrane,-0.7786740443852799,0.5513637551333734,not_significant,day 11
ACZ81_08250,mvaB,hydroxymethylglutaryl-CoA lyase,Amino acid metabolism,0.7774542390280207,0.2877637473733151,not_significant,day 11
ACZ81_15380,,DUF2721 domain-containing protein,Unknown,0.7773199251133526,0.2547386305543287,not_significant,day 11
ACZ81_12340,mnmC,bifunctional tRNA (5-methylaminomethyl-2-thiouridine)(34)-methyltransferase MnmC2/FAD-dependent 5-carboxymethylaminomethyl-2-thiouridine(34) oxidoreductase MnmC1,Coenzyme metabolism,0.7770427841656778,0.1340887190038747,not_significant,day 11
ACZ81_15700,,permease,Unknown,0.7762463617054998,0.2691257585817337,not_significant,day 11
ACZ81_03705,,spondin domain-containing protein,Unknown,-0.7758411847725414,0.6604222306852782,not_significant,day 11
ACZ81_02020,,hypothetical protein,Unknown,-0.7757492368299033,0.4883044431417367,not_significant,day 11
ACZ81_14395,,hypothetical protein,Unknown,0.7751582556743934,0.1160365547152368,not_significant,day 11
ACZ81_RS20560,hipA,hypothetical protein,Unknown,-0.7748938341530072,0.4091332370291989,not_significant,day 11
ACZ81_04210,ybiT,ABC-F family ATPase,Unknown,-0.7748722880959714,0.6202268000614417,not_significant,day 11
ACZ81_02160,yibN,rhodanese-like domain-containing protein,Inorganic ion transport,-0.7722676216870757,0.3275593710962896,not_significant,day 11
ACZ81_06255,rpsP,30S ribosomal protein S16,Translation,-0.7721425663627549,0.2840559052422845,not_significant,day 11
ACZ81_07445,ybjQ,heavy metal-binding domain-containing protein,Unknown,0.772075933507351,0.1232943623153768,not_significant,day 11
ACZ81_18140,,hypothetical protein,Unknown,-0.7715909128735864,0.5510999526593744,not_significant,day 11
ACZ81_19000,cyoB,cytochrome o ubiquinol oxidase subunit I,Energy production,0.7715878445060893,0.5317408392540536,not_significant,day 11
ACZ81_01385,czcC,TolC family protein,Cell wall and membrane,0.7707997835518787,0.3391816633207652,not_significant,day 11
ACZ81_17195,,WcbI family polysaccharide biosynthesis putative acetyltransferase,Unknown,0.7704841424642983,0.1006076444805059,not_significant,day 11
ACZ81_15435,,SRPBCC family protein,Unknown,-0.7698676138671098,0.1666382721165146,not_significant,day 11
ACZ81_10030,,VC2046/SO_2500 family protein,Unknown,-0.7695769089093858,0.3566131524507512,not_significant,day 11
ACZ81_01090,,hypothetical protein,Unknown,-0.7691751511694284,0.1901715725598803,not_significant,day 11
ACZ81_01560,,sugar phosphate isomerase/epimerase family protein,Carbohydrate metabolism,0.7687848897650259,0.2136401262325706,not_significant,day 11
ACZ81_03485,,HAMP domain-containing methyl-accepting chemotaxis protein,Cell motility,-0.7670894815962276,0.0674676858966435,not_significant,day 11
ACZ81_13555,suhB,inositol-1-monophosphatase,Carbohydrate metabolism,-0.7659190494077005,0.4492410633217107,not_significant,day 11
ACZ81_14340,,sugar efflux transporter,Amino acid metabolism,0.762430234347625,0.416289740950405,not_significant,day 11
ACZ81_04975,flgN,flagellar export chaperone FlgN,Cell motility,0.7621874742892653,0.0215194372284057,not_significant,day 11
ACZ81_RS21495,,GNAT family N-acetyltransferase,Unknown,-0.7611980559016339,0.4844971130327065,not_significant,day 11
ACZ81_13910,,TcpQ domain-containing protein,Unknown,-0.7610517302479708,0.2543568960657233,not_significant,day 11
ACZ81_11790,osmY,BON domain-containing protein,Unknown,-0.761044997270436,0.6512089640208756,not_significant,day 11
ACZ81_14865,,diguanylate cyclase,Signal transduction,-0.7601868456823144,0.1444598052092977,not_significant,day 11
ACZ81_06060,,DUF3025 domain-containing protein,Unknown,-0.7597375724263696,0.345821720551671,not_significant,day 11
ACZ81_06590,,efflux RND transporter permease subunit,Defense mechanisms,0.7590758344338412,0.0997729723484273,not_significant,day 11
ACZ81_06970,tmpT,thiopurine S-methyltransferase,Secondary metabolites,-0.758894781759171,0.0692135135289234,not_significant,day 11
ACZ81_16690,nqrD,NADH:ubiquinone reductase (Na(+)-transporting) subunit D,Energy production,0.7587095584734472,0.1870089406745452,not_significant,day 11
ACZ81_11060,,S46 family peptidase,Amino acid metabolism,0.7582705621994351,0.0856417213805467,not_significant,day 11
ACZ81_03100,,nucleotidyltransferase family protein,Unknown,0.7578539021619786,0.1702926053181508,not_significant,day 11
ACZ81_05970,nth,endonuclease III domain-containing protein,Replication and repair,0.7577827730628944,0.351021163407647,not_significant,day 11
ACZ81_09450,proB,glutamate 5-kinase,Amino acid metabolism,0.7575981593773894,0.0613483247725172,not_significant,day 11
ACZ81_19810,ybaZ,MGMT family protein,Replication and repair,-0.7573401561476207,0.3961545012388847,not_significant,day 11
ACZ81_04295,czcB,efflux RND transporter periplasmic adaptor subunit,Cell wall and membrane,0.7573217138904944,0.3239976862877493,not_significant,day 11
ACZ81_18840,glmS,glutamine--fructose-6-phosphate transaminase (isomerizing),Cell wall and membrane,-0.7570818712367963,0.3675334174893109,not_significant,day 11
ACZ81_06535,,sensor domain-containing diguanylate cyclase,Signal transduction,-0.7569091460163807,0.232763567880701,not_significant,day 11
ACZ81_16685,nqrE,NADH:ubiquinone reductase (Na(+)-transporting) subunit E,Energy production,0.7558196327326403,0.1944513366083352,not_significant,day 11
ACZ81_RS21325,,SEC-C metal-binding domain-containing protein,Energy production,0.7545637010532338,,not_significant,day 11
ACZ81_04735,galU,UTP--glucose-1-phosphate uridylyltransferase GalU,Cell wall and membrane,0.7545304833873842,0.1769164846731851,not_significant,day 11
ACZ81_11120,,efflux RND transporter periplasmic adaptor subunit,Cell wall and membrane,0.7542625185366766,0.0406185964510387,not_significant,day 11
ACZ81_09610,yhjX,MFS transporter,Inorganic ion transport,0.7532941478931895,0.2535972750357894,not_significant,day 11
ACZ81_03965,dgkA,diacylglycerol kinase,Cell wall and membrane,-0.752932452335243,,not_significant,day 11
ACZ81_20095,,tyrosine-type recombinase/integrase,Replication and repair,-0.7528187599050404,0.1346225601623382,not_significant,day 11
ACZ81_20030,,hypothetical protein,Unknown,-0.7517452628534544,0.1567419901620331,not_significant,day 11
ACZ81_05875,ycgB,SpoVR family protein,Unknown,-0.7513671274408863,0.3162590397501084,not_significant,day 11
ACZ81_12760,,TonB-dependent receptor,Inorganic ion transport,0.7513633753572959,0.5042289915700523,not_significant,day 11
ACZ81_19435,,hypothetical protein,Unknown,-0.7497414464852264,0.6460063757901143,not_significant,day 11
ACZ81_10985,,acyl-CoA thioester hydrolase/BAAT C-terminal domain-containing protein,Unknown,0.7492234306202733,0.2526306032676764,not_significant,day 11
ACZ81_12285,truA,tRNA pseudouridine(38-40) synthase TruA,Translation,-0.7483373898285669,0.3566131524507512,not_significant,day 11
ACZ81_10900,cysK,cysteine synthase A,Amino acid metabolism,-0.747469346636757,0.1774963883769258,not_significant,day 11
ACZ81_15485,fagA,hypothetical protein,Unknown,-0.7472118916316575,0.4862742454631418,not_significant,day 11
ACZ81_17795,pepB,aminopeptidase PepB,Amino acid metabolism,-0.7456847218793949,0.1324365708022296,not_significant,day 11
ACZ81_09895,aaiD,acylase,Unknown,0.7455060517994718,0.3566131524507512,not_significant,day 11
ACZ81_08160,VV12079,PilZ domain-containing protein,Unknown,-0.7454084808523006,0.0913026481919038,not_significant,day 11
ACZ81_00605,,hypothetical protein,Unknown,0.7453842814585474,0.466457657871174,not_significant,day 11
ACZ81_09445,putP,sodium/proline symporter PutP,Amino acid metabolism,0.7445914671263988,0.3027306700268101,not_significant,day 11
ACZ81_00465,,YcjF family protein,Unknown,-0.7445204660770475,0.4076041669070306,not_significant,day 11
ACZ81_17285,rpsK,30S ribosomal protein S11,Translation,0.7444572795744224,0.2024083273248056,not_significant,day 11
ACZ81_19335,,YdgA family protein,Unknown,0.7441867909131279,0.0349608655283679,not_significant,day 11
ACZ81_16785,,GGDEF domain-containing response regulator,Signal transduction,-0.7439672902039152,0.287899634259338,not_significant,day 11
ACZ81_03595,,tetratricopeptide repeat protein,Cell motility,-0.7431428264853819,0.4071225881195264,not_significant,day 11
ACZ81_01570,,Gfo/Idh/MocA family protein,Unknown,0.7430439605163346,0.232763567880701,not_significant,day 11
ACZ81_10990,,MmcQ/YjbR family DNA-binding protein,Unknown,0.7427323338943228,0.4660720968793157,not_significant,day 11
ACZ81_03875,,circularly permuted type 2 ATP-grasp protein,Unknown,-0.7427276815295384,0.1013147198753408,not_significant,day 11
ACZ81_07090,carB,carbamoyl-phosphate synthase large subunit,Nucleotide metabolism,-0.7422965252735895,0.521194088012459,not_significant,day 11
ACZ81_15725,,lipoprotein N-acyltransferase Lnb domain-containing protein,Unknown,-0.7419401058773651,0.5854486062237093,not_significant,day 11
ACZ81_17550,gorA,glutathione-disulfide reductase,Energy production,-0.7417410405963528,0.1169660301587169,not_significant,day 11
ACZ81_15940,pqqE,pyrroloquinoline quinone biosynthesis protein PqqE,Unknown,-0.7416633096145866,0.5513637551333734,not_significant,day 11
ACZ81_06980,recN,DNA repair protein RecN,Replication and repair,0.7410691544916908,0.3081101141435086,not_significant,day 11
ACZ81_02145,gpsA,NAD(P)H-dependent glycerol-3-phosphate dehydrogenase,Lipid metabolism,-0.7406908996329078,0.4076041669070306,not_significant,day 11
ACZ81_13080,yjjV,TatD family hydrolase,Replication and repair,0.7404147711193328,0.4198268745853306,not_significant,day 11
ACZ81_13395,,MBL fold metallo-hydrolase,Unknown,-0.7388084149824494,0.1095697090584251,not_significant,day 11
ACZ81_08985,,hypothetical protein,Unknown,-0.7386158709936641,0.521194088012459,not_significant,day 11
ACZ81_05840,,transglycosylase SLT domain-containing protein,Unknown,0.7385591648168092,0.4198268745853306,not_significant,day 11
ACZ81_00270,rpmG,50S ribosomal protein L33,Translation,-0.7385183614019369,0.4500053440407668,not_significant,day 11
ACZ81_11985,katA,catalase,Energy production,0.7383212024638145,0.5520683720202411,not_significant,day 11
ACZ81_17005,,TolC family protein,Cell wall and membrane,0.7373405695768389,0.1523996080254054,not_significant,day 11
ACZ81_10575,,host attachment protein,Cell motility,-0.7371119061461342,0.5459053574411707,not_significant,day 11
ACZ81_06250,,hypothetical protein,Unknown,0.7368686738965989,0.1118463766244922,not_significant,day 11
ACZ81_17740,,bifunctional GNAT family N-acetyltransferase/hotdog fold thioesterase,Secondary metabolites,0.7361862444725706,0.0166233730789615,not_significant,day 11
ACZ81_03515,lptD,LPS assembly protein LptD,Cell wall and membrane,-0.7358320736450568,0.095347292312796,not_significant,day 11
ACZ81_02270,tatD,TatD family hydrolase,Replication and repair,-0.734608129579428,0.3559212382029323,not_significant,day 11
ACZ81_14235,,ABC transporter ATP-binding protein,Inorganic ion transport,-0.7344522035053364,0.4126574815090824,not_significant,day 11
ACZ81_04450,,hypothetical protein,Unknown,-0.7342769299622044,0.4489202542509697,not_significant,day 11
ACZ81_00020,gyrB,DNA topoisomerase (ATP-hydrolyzing) subunit B,Replication and repair,0.733200611148496,0.1876595255109684,not_significant,day 11
ACZ81_17405,higA,helix-turn-helix domain-containing protein,Transcription,0.7329467144342475,0.1857081838395892,not_significant,day 11
ACZ81_15165,,sterol desaturase family protein,Lipid metabolism,0.7326990440286586,0.3566131524507512,not_significant,day 11
ACZ81_19065,pin,recombinase family protein,Replication and repair,0.7321960955156438,0.1792429096624884,not_significant,day 11
ACZ81_16890,,sensor histidine kinase,Signal transduction,-0.731537559042041,0.141424981857157,not_significant,day 11
ACZ81_07010,,extracellular catalytic domain type 2 short-chain-length polyhydroxyalkanoate depolymerase,Amino acid metabolism,0.7315083654344,0.4701739741731264,not_significant,day 11
ACZ81_14970,,DUF885 domain-containing protein,Unknown,0.7313425979453062,0.5240151821871348,not_significant,day 11
ACZ81_01515,,TonB-dependent receptor,Inorganic ion transport,0.7313190692604306,0.1581596805062756,not_significant,day 11
ACZ81_14935,pilT,type IV pilus twitching motility protein PilT,Cell motility,-0.7306622132699176,0.2948866717873888,not_significant,day 11
ACZ81_14910,gshB,glutathione synthase,Coenzyme metabolism,-0.7303823277501744,0.264375429317769,not_significant,day 11
ACZ81_10955,,hypothetical protein,Unknown,0.7302806258906642,0.2197925907504347,not_significant,day 11
ACZ81_10925,,IS110 family RNA-guided transposase,Replication and repair,0.730146818288685,0.2555952169028191,not_significant,day 11
ACZ81_19120,,hypothetical protein,Unknown,-0.7298195728455815,0.1653527256704788,not_significant,day 11
ACZ81_01305,,RNase H1/viroplasmin domain-containing protein,Replication and repair,-0.7283026457844594,0.5817622914365164,not_significant,day 11
ACZ81_02085,,flagellar basal body L-ring protein FlgH,Cell motility,-0.7282362323061781,,not_significant,day 11
ACZ81_07750,,xanthine dehydrogenase family protein molybdopterin-binding subunit,Energy production,0.7281851513839228,0.0348691488708399,not_significant,day 11
ACZ81_09705,,substrate-binding periplasmic protein,Amino acid metabolism,-0.727894449040795,0.239955445932628,not_significant,day 11
ACZ81_17200,,hypothetical protein,Unknown,0.7277547010409026,0.3014114134772069,not_significant,day 11
ACZ81_17855,yadG,ABC transporter ATP-binding protein,Defense mechanisms,-0.7277204626964234,0.2216173935171004,not_significant,day 11
ACZ81_11700,glgX,glycogen debranching protein GlgX,Carbohydrate metabolism,0.7276563889169769,0.0085598975727433,not_significant,day 11
ACZ81_00445,,acyl-CoA dehydrogenase family protein,Lipid metabolism,-0.7262875775818256,0.3970382282510894,not_significant,day 11
ACZ81_17115,,patatin-like phospholipase family protein,Unknown,0.7258657271474097,0.1497850146146626,not_significant,day 11
ACZ81_RS15685,,GGDEF domain-containing protein,Signal transduction,0.724900773485182,0.3206774442722407,not_significant,day 11
ACZ81_16790,,3^-5^ exonuclease,Replication and repair,0.7236081226797315,0.4122040545040607,not_significant,day 11
